"image_id","source","license_id","author"
"237","http://en.wikipedia.org/wiki/File:Gajos_Janusz.jpg","21","Sławek"
"238","http://de.wikipedia.org/wiki/Datei:Jerzy_Stuhr2.jpg","21","Sławek"
"239",\N,"41",\N
"240",\N,"44",\N
"241","http://en.wikipedia.org/wiki/File:Gra%C5%BCyna_Szapo%C5%82owska_by_Foksal.jpg","21","Andrzej Piasecki, Foksal Web Studio"
"242","http://pl.wikipedia.org/wiki/Plik:Pakulnis_Maria.jpg","21","Sławek"
"243","http://commons.wikimedia.org/wiki/File:Radziwilowicz_Jerzy.jpg","21","Sławek"
"244","http://pl.wikipedia.org/wiki/Plik:Artur_Barcis.jpg","21","Ja Fryta from Strzegom"
"245",\N,"44",\N
"246","","48",\N
"247","http://de.wikipedia.org/wiki/Datei:Krzysztof_Piesiewicz_VII_kadencja_Kancelaria_Senatu.jpg","21","Sławomir Kaczorek"
"250","http://pl.wikipedia.org/wiki/Plik:Jan_Kanty_Pawluskiewicz.jpg","21","Sławek"
"251","http://en.wikipedia.org/wiki/File:Tadeusz_Lomnicki_Polish_actor_1969.jpg","31","unknown"
"252","http://en.wikipedia.org/wiki/File:Boguslaw_Linda.jpg","21","Sławek"
"253","https://commons.wikimedia.org/wiki/File:Zbigniew_Zapasiewicz.jpg","21","Witold Orcholski"
"254","http://pl.wikipedia.org/wiki/Plik:Trybala_Marzena.jpg","21","Sławek"
"255",\N,"44",\N
"256",\N,"44",\N
"257",\N,"44",\N
"258",\N,"44",\N
"259","http://en.wikipedia.org/wiki/Richard_Gere","23",\N
"260","http://www.coreylevitan.com/features/images/rockmovies/gimmeshelter.jpg","45",\N
"261","","44",\N
"262","http://commons.wikimedia.org/wiki/File:Album_launch.jpg","21","Victor-Manuel Ibanez"
"263","http://de.wikipedia.org/wiki/Datei:Keith_Richards_Berlinale_2008.jpg","21","Siebbi"
"264","http://de.wikipedia.org/wiki/Datei:Bill_Wyman_2009.jpg","21","Jacco Barth"
"265","http://de.wikipedia.org/wiki/Datei:Mick_Taylor_3.jpg","21","Joshua Knowlton Berry (joshbg2k )"
"267","http://de.wikipedia.org/wiki/Datei:Charlie_Watts_Berlinale_2008_cropped.jpg","21","Siebbi"
"268","","44",\N
"269","http://de.wikipedia.org/wiki/Datei:D_A_Pennebaker_by_David_Shankbone.jpg","21","David Shankbone"
"270","http://commons.wikimedia.org/wiki/File:Bob_Dylan_1991.jpeg","21","Xavier Badosa"
"272","http://de.wikipedia.org/wiki/Datei:HSB_2005_-_Joan_Baez.jpg","21","Ron Baker "
"273","","44",\N
"274","http://commons.wikimedia.org/wiki/File:George_Clooney_66%C3%A8me_Festival_de_Venise_%28Mostra%29_3.jpg","21",\N
"11005","http://en.wikipedia.org/wiki/Image:Far_and_away_ver1.jpg","44",\N
"275","","44",\N
"276",\N,"41",\N
"277",\N,"41",\N
"278",\N,"41",\N
"279",\N,"41",\N
"280","https://commons.wikimedia.org/wiki/File:Leila_Hyams_Argentinean_Magazine_AD.jpg","49","CINELANDIA magazine"
"35153","https://en.wikipedia.org/wiki/File:Les_Saveurs_du_palais_poster.jpg","44","Movie Company"
"281",\N,"41",\N
"282","http://commons.wikimedia.org/wiki/File:Bill_Murray_Deauville_2011.jpg","21",\N
"283",\N,"44",\N
"284","http://commons.wikimedia.org/wiki/File:Andie_MacDowell_Cannes.jpg","21","Georges Biard"
"285","http://commons.wikimedia.org/wiki/File:Chris_Elliott_at_the_41st_Emmy_Awards.jpg","21","photo by Alan Light"
"286","http://de.wikipedia.org/wiki/Datei:Stephen_tobolowsky_2012.jpg","21","Larry D. Moore"
"287","http://commons.wikimedia.org/wiki/File:Lugosi_Bela.jpg","49","Producers Releasing Corporation"
"288",\N,"49",\N
"289",\N,"44",\N
"290","http://www.billyelliot.com","0",\N
"291","http://www.billyelliot.com","0",\N
"292","http://en.wikipedia.org/wiki/File:Gary_Lewis_Viennale_2012.jpg","21","Manfred Werner / Tsui"
"31581","http://lofasthcmovies.wordpress.com/2013/01/24/buda-as-sharm-foru-rikht-2007/","44","Makhmalbaf / Wild Bunch"
"31582","http://en.wikipedia.org/wiki/File:Havana_imp.jpg","44","Universal Pictures"
"293","http://de.wikipedia.org/wiki/Datei:Jamie_Bell_2011.jpg","21","Georges Biard"
"31103","http://de.wikipedia.org/wiki/Datei:Miroslav_Nemec_2012-03-16_2.JPG","21","Superbass"
"294",\N,"44",\N
"295","https://zsolyzsoly.wordpress.com/2011/09/13/bad-education-2004/","44","Movie Company"
"297","http://en.wikipedia.org/wiki/File:BrianDePalma09TIFF.jpg","21","gdcgraphics"
"298",\N,"44",\N
"299",\N,"44",\N
"300","http://commons.wikimedia.org/wiki/File:Tim_Blake_Nelson_Leaves_of_Grass_Premiere.jpg","21","GabboT"
"301","http://commons.wikimedia.org/wiki/File:John_Turturro_by_David_Shankbone.jpg","21","David Shankbone"
"302",\N,"44",\N
"303","commons.wikimedia.org/wiki/File:Lars_Von_Trier_Cannes_2011.jpg","21",\N
"25479","http://commons.wikimedia.org/wiki/File:Gore_Verbinski_1.JPG","21","alotofmillion"
"304","http://commons.wikimedia.org/wiki/File:Javier_Camara_-_tat.jpg","21"," 	tat"
"305","http://commons.wikimedia.org/wiki/File:Jean-Pierre_L%C3%A9aud_C%C3%A9sars.jpg","21","Georges Biard"
"307",\N,"41",\N
"308",\N,"41",\N
"309","http://de.wikipedia.org/wiki/Datei:Fran%C3%A7ois_truffaut.jpg","21","Kroon, Ron / Anefo"
"310",\N,"44",\N
"311","http://commons.wikimedia.org/wiki/File:Chow_Yun_Fat_for_wiki.jpg","21","Sliceof"
"312","http://de.wikipedia.org/wiki/Datei:Michelle_Yeoh_Cannes_2.jpg","21"," 	Georges Biard"
"313",\N,"44",\N
"314",\N,"44",\N
"315","http://en.wikipedia.org/wiki/File:Orlando_Bloom_at_Venice_Festival.jpg","21","Hengist Decius"
"316","http://commons.wikimedia.org/wiki/File:Keira_Knightley_2005.jpg","21",\N
"317","http://commons.wikimedia.org/wiki/File:Geoffrey_Rush_%286902322941%29.jpg","21"," 	Eva Rinaldi"
"318","","44",\N
"319","http://commons.wikimedia.org/wiki/File:Nick_Nolte.jpg","21",\N
"30846","http://en.wikipedia.org/wiki/File:Nosotros_los_Nobles_poster.jpg","44",\N
"321","www.","0",\N
"322",\N,"44",\N
"323",\N,"44",\N
"324","http://en.wikipedia.org/wiki/File:Giovanniribisi.jpg","21","muchmusic"
"325","http://en.wikipedia.org/wiki/File:Anna_Faris_by_Gage_Skidmore.jpg","21","Gage Skidmore"
"326","http://en.wikipedia.org/wiki/File:William_Shatner_at_Comic-Con_2012_cropped.jpg","21","Keith McDuffee"
"327","http://en.wikipedia.org/wiki/File:Leonard_nimoy_1980.jpg","21","Larry D. Moore"
"328","http://commons.wikimedia.org/wiki/File:DEFOREST_KELLEY.jpg","21","Photo by Alan C. Teeple User:ACT1"
"329","http://commons.wikimedia.org/wiki/File:Doohan-portraet1.jpg","33","Gestumblindi"
"330","http://commons.wikimedia.org/wiki/File:George_Takei.jpg","21","Diane Krauss "
"331","http://de.wikipedia.org/wiki/Datei:Nichelle_Nichols.jpg","21","Natural Gas - Tim Fritz"
"332","http://de.wikipedia.org/wiki/Datei:ComicCon_Dallas_%2817_March_2007%29_%28100%29.jpg","21","Charles Roberts"
"333",\N,"44",\N
"334",\N,"44",\N
"335","http://commons.wikimedia.org/wiki/File:Heath_Ledger_%282%29.jpg","21","Howie Berlin"
"336","http://de.wikipedia.org/wiki/Datei:Christian_Ulmen_Berlinale_2008.jpg","21","Siebbi"
"337","https://commons.wikimedia.org/wiki/File:Nicht-mein-Tag-Darsteller.jpg","21","Michael Schilling"
"35173","https://commons.wikimedia.org/wiki/File:Kunal_Nayyar_at_PaleyFest_2013.jpg","21","iDominick"
"35174","https://commons.wikimedia.org/wiki/File:Mayim_Bialik_from_%22Big_Bang_Theory%22_with_the_Gigaset_L410.jpg","21","Hollywood Branded"
"35207","https://en.wikipedia.org/wiki/File:BrokenHorses.2015poster.jpg","44","Movie Company"
"339",\N,"44",\N
"340",\N,"44",\N
"341",\N,"44",\N
"342","commons.wikimedia.org/wiki/File:Schweiger_Til.jpg","23",\N
"343",\N,"44",\N
"344","www.","0",\N
"345",\N,"44",\N
"346",\N,"44",\N
"347",\N,"44",\N
"348","http://commons.wikimedia.org/wiki/File:Winona_Ryder_2010_TIFF.jpg","21",\N
"30811","http://en.wikipedia.org/wiki/File:Darling_companion_poster.jpg","44",\N
"349","http://en.wikipedia.org/wiki/File:Dianne_Wiest_2009.jpg","33","Chad J. McNeeley"
"350",\N,"44",\N
"351","","44",\N
"352","http://en.wikipedia.org/wiki/File:Cary_Grant_and_Audrey_Hepburn_in_Charade_2.jpg","33","Stanley Donen"
"353","http://de.wikipedia.org/wiki/Datei:George_Peppard_%281964%29.jpg","21","Jac. de Nijs / Anefo"
"354","http://de.wikipedia.org/wiki/Datei:Patricia_Neal_und_Roald_Dahl.jpg","21","Carl Van Vechten"
"355",\N,"44",\N
"356","https://commons.wikimedia.org/wiki/File:Buddy_Ebsen_-_USCG.jpg","33","U.S. Coast Guard photo"
"357","","44",\N
"39175","http://www.impawards.com/2017/going_in_style.html","44","Movie Company"
"358","http://www.deutsches-filminstitut.de","0",\N
"359",\N,"44",\N
"360",\N,"44",\N
"361",\N,"44",\N
"362",\N,"44",\N
"363","http://en.wikipedia.org/wiki/File:Cillian_Murphy_2010.jpg","21","Romina Espinosa"
"364","http://commons.wikimedia.org/wiki/File:Gary_Busey_2007.jpg","21","© Glenn Francis, www.PacificProDigital.com"
"365",\N,"44",\N
"366",\N,"44",\N
"367",\N,"0",\N
"368",\N,"0",\N
"369",\N,"0",\N
"370",\N,"0",\N
"371",\N,"0",\N
"372",\N,"0",\N
"373",\N,"0",\N
"374","http://commons.wikimedia.org/wiki/File:Franka_Potente_Frankfurt-CN.jpg","21",\N
"375",\N,"44",\N
"376","http://commons.wikimedia.org/wiki/File:Joachim_Krol.jpg","21",\N
"377",\N,"44",\N
"378","","44",\N
"379","http://en.wikipedia.org/wiki/File:James_Wan_by_Gage_Skidmore.jpg","21","Gage Skidmore"
"380",\N,"49",\N
"381","http://en.wikipedia.org/wiki/File:Leigh_Whannell_Saw_3D_premiere.jpg","21","Cathy Greutert"
"382",\N,"44",\N
"383",\N,"44",\N
"384","www.","0",\N
"385","http://en.wikipedia.org/wiki/File:Lew_Ayres-publicity.JPG","49","Carl Dial - Fox Film"
"32799","http://en.wikipedia.org/wiki/File:Peter_Capaldi_2009_%28cropped%29.jpg","21","Stuart Crawford"
"386","http://www.qwipster.net/wizard.jpg","45",\N
"387",\N,"44",\N
"388","http://de.wikipedia.org/wiki/Datei:Damon_cropped.jpg","21",\N
"389",\N,"44",\N
"390",\N,"0",\N
"391","http://commons.wikimedia.org/wiki/File:Clarke_sm.jpg","21","Mamyjomarash"
"392","http://en.wikipedia.org","0",\N
"393",\N,"44",\N
"394",\N,"44",\N
"395",\N,"44",\N
"396","http://en.wikipedia.org/wiki/File:DannyBoyle08.jpg","21","Romina at http://www.romina.co"
"31699","http://en.wikipedia.org/wiki/File:Glasshousegoodbig.jpg","45","Sony Pictures Entertainment"
"397",\N,"44",\N
"398",\N,"44",\N
"399","Screenshot from 2001: A Space Odyssey","0",\N
"400",\N,"44",\N
"401","","44",\N
"402",\N,"44",\N
"403","http://de.wikipedia.org/wiki/Datei:PatrickStewart2004-08-03.jpg","33","Patrick Caughey"
"404",\N,"0",\N
"405",\N,"0",\N
"406",\N,"0",\N
"407",\N,"0",\N
"408",\N,"0",\N
"409",\N,"0",\N
"410",\N,"0",\N
"411",\N,"0",\N
"412",\N,"44",\N
"413",\N,"44",\N
"414","http://commons.wikimedia.org/wiki/File:Ernst_Lubitsch_01.jpg","33","George Grantham Bain collection"
"415",\N,"44",\N
"416","http://en.wikipedia.org/wiki/File:Jack_Davenport_1.JPG","21","alotofmillion"
"417",\N,"44",\N
"418","https://en.wikipedia.org/wiki/File:Miriam_Hopkins.jpg","49","CINEGRAF magazine"
"36267","https://en.wikipedia.org/wiki/File:Music_from_another_room.jpg","44","Movie Company"
"419",\N,"41",\N
"420","https://commons.wikimedia.org/wiki/File:Gail_Patrick_Herbert_Marshall_Mad_About_Music_1938.jpg","49","Roman Freulich, Universal Pictures"
"34830","https://en.wikipedia.org/wiki/File:Hatfieldsmccoys2.jpg","44","Movie Company"
"421",\N,"44",\N
"422","https://commons.wikimedia.org/wiki/File:Charles_Ruggles_1962.JPG","49","ABC Television"
"423",\N,"44",\N
"424",\N,"44",\N
"425",\N,"44",\N
"426","http://en.wikipedia.org/wiki/File:Carole_Lombard_in_Nothing_Sacred.jpg","49","David O. Selznick Studios"
"427",\N,"41",\N
"428","http://commons.wikimedia.org/wiki/File:RobertStackJan81.jpg","33","Greg Mathison "
"429",\N,"41",\N
"430",\N,"44",\N
"431","","44",\N
"432","http://en.wikipedia.org/wiki/Image:Taxi_Driver_still_5.jpg","0",\N
"433","http://en.wikipedia.org/wiki/Image:Taxi_Driver_still_5.jpg","0",\N
"434","C:\\Dokumente und Einstellungen\\nn\\Desktop\\250px-Voyager-bottom.jpg","0",\N
"435","http://commons.wikimedia.org/wiki/File:Lucy_Liu_2011.jpg","21",\N
"436","http://en.wikipedia.org/wiki/File:Bruce_Boxleitner_by_Gage_Skidmore_2.jpg","21","Gage Skidmore"
"437","http://en.wikipedia.org/wiki/File:Davidwarner.jpg","21","Stu1978 at en.wikipedia"
"438","http://commons.wikimedia.org/wiki/File:ChristopherPlummer07TIFF.jpg","21","gdcgraphics"
"439","http://commons.wikimedia.org/wiki/File:Ronald_Reagan_with_Kirk_Douglas.jpg","33","White House "
"440","http://commons.wikimedia.org/wiki/File:Sarah_Polley_cropped_2009.jpg?uselang=de","21",\N
"441","https://commons.wikimedia.org/wiki/File:Mel_Gibson_Cannes_2011_-_2.jpg","21","Georges Biard"
"442",\N,"44",\N
"443",\N,"44",\N
"444",\N,"44",\N
"445","http://commons.wikimedia.org/wiki/File:David_Proval_080318-O-9999X-003.jpg","21","Elizabeth A. Casebeer"
"31859","http://en.wikipedia.org/wiki/File:Toto_Forever_Poster.jpg","21","Almost Red Productions"
"446","http://en.wikipedia.org/wiki/File:Don_Cheadle_UNEP_2011_%28cropped%29.jpg","21","Bob Bekian"
"447","http://commons.wikimedia.org/wiki/File:SophieOkonedo08TIFF.jpg","21","gdcgraphics "
"448","http://de.wikipedia.org/wiki/Le_Fabuleux_destin_d%27Am%C3%A9lie_Poulain","0",\N
"449","http://de.wikipedia.org/wiki/Le_Fabuleux_destin_d%27Am%C3%A9lie_Poulain","0",\N
"450","Wikipedia","0",\N
"451","Wikipedia","0",\N
"452","Wikipedia","0",\N
"453","http://en.wikipedia.org/wiki/Taxi_Driver","0",\N
"454","http://en.wikipedia.org/wiki/Image:STInBeauty.jpg","0",\N
"455",\N,"44",\N
"456",\N,"44",\N
"457",\N,"41",\N
"458","http://en.wikipedia.org/wiki/File:Priscilla_Lane_1939.jpg","49","Unknown"
"459",\N,"41",\N
"460","http://en.wikipedia.org/wiki/File:Grant,_Cary_%28Suspicion%29_01_Crisco_edit.jpg","33","RKO publicity photographer"
"461","http://commons.wikimedia.org/wiki/File:Richard_Chamberlain_Daniela_Bianchi_Raymond_Massey_Dr_Kildare_1964.JPG","49","MGM-TV"
"32739","http://www.imdb.com/media/rm3352665088/tt0282593?ref_=tt_ov_i","45","Movie Company"
"32740","http://en.wikipedia.org/wiki/File:What%27s_Your_Number%3F_Poster.jpg","44","20th Century Fox"
"32741","http://en.wikipedia.org/wiki/File:MarySteenburgenDec09.jpg","21","Angela George "
"32742","http://en.wikipedia.org/wiki/File:Mark_Addy.JPG","33","Caporaletti1983"
"32915","http://en.wikipedia.org/wiki/File:Sledgehammer-dvd.jpg","45","Movie Company"
"462",\N,"44",\N
"463",\N,"44",\N
"464",\N,"44",\N
"465",\N,"44",\N
"466",\N,"44",\N
"467",\N,"44",\N
"468","http://de.wikipedia.org/wiki/Datei:Eva_Marie_Saint_1990.jpg","21","photo by Alan Light"
"469","https://commons.wikimedia.org/wiki/File:North_by_Northwest_movie_trailer_screenshot_%2827%29.jpg","49","North by Northwest trailer"
"35020","http://movie-poster-universe.com/img/posters/two-women_ital_60_a.jpg","44","Movie Company"
"470","http://commons.wikimedia.org/wiki/File:Jessie_Royce_Landis.jpg","49","unknown (Universal Pictures)"
"471","http://commons.wikimedia.org/wiki/File:Alfred_Hitchcock_NYWTS.jpg","33","Fred Palumbo"
"472",\N,"44",\N
"473","https://commons.wikimedia.org/wiki/File:Rainer_Werner_Fassbinder_1980.jpg","21","Gorup de Besanez"
"474","http://www.nndb.com/people/727/000026649/","49",\N
"475",\N,"44",\N
"476",\N,"44",\N
"477",\N,"41",\N
"478","http://de.wikipedia.org/wiki/Datei:Elia_Kazan_NYWTS.jpg","33","Kavallines, James"
"479",\N,"44",\N
"480","http://en.wikipedia.org/wiki/File:2008.04.22._Andrzej_Wajda_by_Kubik_01.JPG","23","Mariusz Kubik"
"481","","44",\N
"482","","44",\N
"483",\N,"44",\N
"484",\N,"44",\N
"485","http://en.wikipedia.org/wiki/File:Diane_Lane_%28Berlin_Film_Festival_2011%29_2.jpg","21","Siebbi"
"486","http://de.wikipedia.org/wiki/Datei:Sofia_Coppola_Cannes_2013.jpg","21","Georges Biard"
"487",\N,"44",\N
"488","http://upload.wikimedia.org/wikipedia/en/b/bf/Martok.jpg","0",\N
"489","http://de.wikipedia.org/wiki/Datei:Bundesarchiv_Bild_102-14627,_Marlene_Dietrich.jpg","21","Bundesarchiv, Bild 102-14627 / CC-BY-SA"
"31835","http://en.wikipedia.org/wiki/File:The_Lucky_One_Poster.jpg","44","Warner Bros."
"490","http://commons.wikimedia.org/wiki/File:Emil_Jannings_-_no_watermark.jpg","49","unknown"
"491","http://commons.wikimedia.org/wiki/File:Bundesarchiv_Bild_102-11401,_Berlin,_Filmschauspieler_bei_Kochkunstausstellung.jpg","21","Bundesarchiv, Bild 102-11401 / CC-BY-SA"
"492",\N,"41",\N
"493",\N,"44",\N
"494",\N,"44",\N
"495",\N,"44",\N
"496",\N,"44",\N
"497","http://commons.wikimedia.org/wiki/File:Jeffrey_Wright_by_Gage_Skidmore.jpg","21","Gage Skidmore"
"498","http://commons.wikimedia.org/wiki/File:Chris_Cooper_at_the_2009_Tribeca_Film_Festival.jpg","21","David Shankbone"
"499",\N,"44",\N
"500","","44",\N
"501","http://en.wikipedia.org/wiki/File:6.29.13WilWheatonByLuigiNovi1.jpg","21","Luigi Novi"
"502","http://en.wikipedia.org/wiki/File:River_Phoenix_-_hi_res_scan_%28cropped%29.jpg","21","photo by Alan Light"
"503","http://en.wikipedia.org/wiki/File:Corey_Feldman_2010.jpg","21","© Glenn Francis, www.PacificProDigital.com"
"504","http://commons.wikimedia.org/wiki/File:JerryO%27ConnellHWOFJune2013.jpg","21","Angela George"
"24654","http://en.wikipedia.org/wiki/File:AdamScottTIFFSept2011.jpg","21","gdcgraphics"
"505",\N,"44",\N
"506",\N,"44",\N
"507","http://en.wikipedia.org/wiki/Ewan_McGregor","23",\N
"508","http://en.wikipedia.org/wiki/File:Tilda_Swinton_Cannes_2013.JPG","21",\N
"30871","http://www.moviepostershop.com/hollywood-or-bust-movie-poster-1956","44",\N
"509","http://de.wikipedia.org/wiki/Datei:PeterMullan.JPG","21","Andymiah"
"510","http://en.wikipedia.org/wiki/File:Toni_Collette_2013.jpg","21","Eva Rinaldi"
"511",\N,"44",\N
"512",\N,"44",\N
"513",\N,"44",\N
"514","http://commons.wikimedia.org/wiki/File:Baldwin_Brando_Civil_Rights_March_1963.jpg?uselang=de","33",\N
"30852","http://en.wikipedia.org/wiki/File:A_Touch_of_Sin_poster.jpg","44",\N
"19856","http://en.wikipedia.org/wiki/File:Brandon_Routh_by_Gage_Skidmore.jpg","21","Gage Skidmore"
"19857","http://ecx.images-amazon.com/images/I/31t7Rh839aL._SL160_AA115_.jpg","45",\N
"515",\N,"44",\N
"516",\N,"44",\N
"517","http://de.wikipedia.org/wiki/Datei:Francis_Ford_Coppola_2007_crop.jpg","21","squidish"
"31282","http://en.wikipedia.org/wiki/File:The_Sea_Hawk.JPG","44","Movie Company"
"518","http://commons.wikimedia.org/wiki/File:Robert_Duvall.jpg","33","U.S. Navy"
"519","http://commons.wikimedia.org/wiki/File:DianeKeaton.jpg","21","Kim Snellink"
"31350","http://en.wikipedia.org/wiki/File:Sorority_Row.jpg","44","Summit Entertainment"
"520",\N,"41",\N
"521",\N,"44",\N
"522","http://en.wikipedia.org/wiki/Corleone_family","0",\N
"523",\N,"44",\N
"524",\N,"44",\N
"525",\N,"44",\N
"526","http://en.wikipedia.org/wiki/File:GeorgeHamiltonAug09.jpg","21","Angela George"
"527",\N,"44",\N
"528",\N,"44",\N
"529","http://commons.wikimedia.org/wiki/File:Laurence_Olivier_Allan_Warren.jpg","21","Allan warren"
"530",\N,"44",\N
"531","http://en.wikipedia.org/wiki/File:Joan_Fontaine_1943.jpg","49","Macfadden Publications"
"532","http://de.wikipedia.org/wiki/Datei:Glenn_Ford_%281979%29.jpg","21","photo by Alan Light"
"32144","http://www.movieposterdb.com/poster/327a028c","44","Movie Company"
"32145","http://en.wikipedia.org/wiki/File:Gr%C3%A9goire_Leprince-Ringuet_Cannes_2010.jpg","21","Georges Biard"
"533","http://en.wikipedia.org/wiki/File:Bette_Davis_-_portrait.jpg","49","RKO Radio"
"33991","http://www.imdb.com/title/tt2172103/","44","Movie Company"
"33992","http://commons.wikimedia.org/wiki/File:Keri_Russell_in_the_Harry_Potter_and_The_Deathly_Hallows_Premiere_02.jpg","21","Joella Marano"
"534","http://de.wikipedia.org/wiki/Datei:Frank_Capra.JPG","33","unknown"
"535","http://en.wikipedia.org/wiki/File:Hope_Lange_Ghost_and_Mrs._Muir_1968.jpg","49","NBC Television"
"536","http://commons.wikimedia.org/wiki/File:Columbo_Peter_Falk_1973.JPG","33",\N
"30939","http://en.wikipedia.org/wiki/File:Outrage-2010-poster.png","44",\N
"537","http://commons.wikimedia.org/wiki/File:George_Sanders_Allan_Warren.jpg","21","Allan warren"
"538","http://www.imdb.com/title/tt0098621/mediaviewer/rm915675392","44","Movie Company"
"539","https://commons.wikimedia.org/wiki/File:Bert_Fields_and_Mario_Puzo.jpg","21","Heart Times Coffee Cup Studios"
"540",\N,"44",\N
"541",\N,"44",\N
"542","http://commons.wikimedia.org/wiki/File:Paula_Abdul,_Patrick_Swayze_%282088356175%29.jpg","21","photo by Alan Light"
"543","http://en.wikipedia.org/wiki/File:Demi_Moore_2010_Time_100_Shankbone.jpg","21",\N
"544","http://upload.wikimedia.org/wikipedia/en/1/1a/USS_Enterprise_%28NCC-1701%29%2C_ENT1231.jpg","0",\N
"545","http://upload.wikimedia.org/wikipedia/en/thumb/c/cc/1701Aspacedock.jpg/774px-1701Aspacedock.jpg","0",\N
"546","http://upload.wikimedia.org/wikipedia/en/2/24/NCC1701Bdrydock.jpg","0",\N
"547",\N,"0",\N
"548","http://www.bwbs.de/UserFiles/Image/1931-1935/Westen_verboten.jpg","0",\N
