"movie_id","language_iso_639_1"
"85719","en"
"85727","en"
"85754","de"
"85755","de"
"85756","en"
"85757","en"
"85759","de"
"85760","de"
"85761","fr"
"85761","es"
"85762","de"
"85763","de"
"85764","de"
"85765","de"
"85766","sr"
"85767","en"
"85768","en"
"85769","en"
"85770","it"
"85771","it"
"85772","en"
"85772","it"
"85773","en"
"85774","de"
"85775","de"
"85776","de"
"85777","en"
"85777","pl"
"85778","en"
"85779","en"
"85780","en"
"85781","en"
"85782","de"
"85783","de"
"85784","de"
"85785","de"
"85786","de"
"85787","en"
"85788","en"
"85789","en"
"85790","en"
"85791","en"
"85792","en"
"85793","en"
"85794","en"
"85795","en"
"85796","en"
"85797","de"
"85798","en"
"85799","fr"
"85800","it"
"85802","de"
"85803","de"
"85804","de"
"85805","en"
"85805","it"
"85806","en"
"85807","no"
"85807","sv"
"85807","ur"
"85808","fi"
"85808","sv"
"85809","en"
"85810","en"
"85811","en"
"85811","tr"
"85812","en"
"85813","en"
"85814","fr"
"85815","de"
"85816","en"
"85817","en"
"85818","en"
"85818","fr"
"85819","en"
"85820","en"
"85821","en"
"85822","en"
"85823","en"
"85824","en"
"85825","en"
"85825","sq"
"85826","de"
"85826","en"
"85827","en"
"85827","sv"
"85828","en"
"85829","en"
"85829","fr"
"85829","es"
"85830","fr"
"85831","de"
"85832","de"
"85832","en"
"85833","de"
"85834","fr"
"85835","it"
"85836","de"
"85838","de"
"85838","pl"
"85839","de"
"85840","de"
"85841","de"
"85842","de"
"85843","de"
"85844","de"
"85845","de"
"85846","de"
"85847","de"
"85848","de"
"85849","de"
"85850","fr"
"85851","de"
"85851","en"
"85852","de"
"85883","de"
"85884","de"
"85885","de"
"85886","de"
"85887","fa"
"85888","en"
"85889","en"
"85949","en"
"85950","de"
"85950","ru"
"85951","de"
"85952","en"
"85953","de"
"85953","en"
"85953","fr"
"85953","es"
"85954","en"
"85955","en"
"85956","en"
"85956","he"
"85957","en"
"85958","de"
"85958","en"
"85959","en"
"85960","en"
"85961","en"
"85962","de"
"85963","en"
"85964","de"
"85965","en"
"85966","en"
"85967","en"
"85968","ar"
"85968","sv"
"85972","de"
"85973","de"
"85974","en"
"85975","en"
"85976","en"
"85977","en"
"85978","de"
"85979","de"
"86027","en"
"86028","en"
"86029","de"
"86030","de"
"86031","en"
"86032","en"
"86033","fr"
"86034","fr"
"86035","fr"
"86036","en"
"86037","en"
"86038","zh"
"86039","zh"
"86040","ja"
"86041","en"
"86042","fr"
"86043","it"
"86044","de"
"86044","hu"
"86045","en"
"86046","en"
"86046","es"
"86047","en"
"86048","he"
"86049","no"
"86050","en"
"86051","de"
"86052","de"
"86053","en"
"86054","en"
"86057","hi"
"86058","is"
"86059","ja"
"86060","fr"
"86061","hr"
"86062","en"
"86063","ro"
"86064","ko"
"86065","es"
"86066","fa"
"86067","de"
"86068","de"
"86069","de"
"86070","de"
"86071","de"
"86072","fr"
"86073","ro"
"86074","pa"
"86075","ko"
"86076","fr"
"86146","en"
"86147","ja"
"86148","en"
"86149","en"
"86150","de"
"86151","it"
"86163","ar"
"86163","fr"
"86163","es"
"86164","en"
"86165","en"
"86166","de"
"86167","de"
"86168","en"
"86168","es"
"86169","de"
"86170","en"
"86171","en"
"86186","en"
"86194","en"
"86195","fr"
"86196","de"
"86197","de"
"86198","en"
"86199","en"
"86200","en"
"86201","en"
"86201","fr"
"86202","am"
"86203","en"
"86203","fr"
"86204","en"
"86205","en"
"86206","en"
"86207","en"
"86208","en"
"86209","en"
"86210","en"
"86238","de"
"86239","en"
"86240","en"
"86241","de"
"86242","de"
"86242","tr"
"86243","de"
"86244","en"
"86245","es"
"86246","es"
"86247","en"
"86247","es"
"86248","en"
"86249","en"
"86250","en"
"86251","en"
"86252","en"
"86253","en"
"86254","en"
"86255","sv"
"86256","sv"
"86257","fr"
"86258","de"
"86258","it"
"86259","en"
"86260","it"
"86261","en"
"86261","it"
"86262","it"
"86263","de"
"86263","it"
"86264","en"
"86264","fr"
"86264","it"
"86265","en"
"86266","it"
"86267","it"
"86267","ru"
"86268","en"
"86268","es"
"86269","en"
"86270","en"
"86271","en"
"86272","fr"
"86273","en"
"86274","en"
"86275","it"
"86276","pl"
"86277","da"
"86292","en"
"86293","it"
"86294","en"
"86295","en"
"86296","en"
"86297","en"
"86298","en"
"86299","en"
"86300","en"
"86301","en"
"86302","en"
"86303","en"
"86304","en"
"86305","en"
"86306","en"
"86307","en"
"86308","en"
"86309","en"
"86310","en"
"86311","en"
"86312","en"
"86313","en"
"86314","en"
"86315","en"
"86316","en"
"86316","it"
"86317","en"
"86317","fr"
"86318","en"
"86319","en"
"86320","en"
"86321","en"
"86322","en"
"86323","en"
"86324","en"
"86325","en"
"86326","en"
"86327","en"
"86328","en"
"86329","en"
"86330","en"
"86331","en"
"86332","en"
"86333","en"
"86334","en"
"86335","en"
"86337","en"
"86338","it"
"86339","de"
"86340","de"
"86342","de"
"86343","de"
"86344","de"
"86345","fr"
"86346","en"
"86346","fr"
"86346","uk"
"86347","de"
"86348","de"
"86348","en"
"86348","ru"
"86349","de"
"86350","de"
"86352","de"
"86353","en"
"86354","ja"
"86355","sv"
"86356","de"
"86357","en"
"86358","nl"
"86359","de"
"86379","is"
"86380","en"
"86381","de"
"86382","en"
"86383","fr"
"86384","de"
"86385","de"
"86387","en"
"86387","fr"
"86387","es"
"86388","en"
"86389","en"
"86390","de"
"86391","zh"
"86392","ko"
"86393","en"
"86394","en"
"86395","es"
"86396","de"
"86397","de"
"86398","de"
"86399","de"
"86400","en"
"86401","en"
"86402","en"
"86403","fa"
"86404","de"
"86405","en"
"86406","de"
"86407","en"
"86408","fr"
"86408","ht"
"86409","de"
"86410","en"
"86411","de"
"86412","en"
"86412","lt"
"86412","ru"
"86413","de"
"86414","de"
"86415","en"
"86416","en"
"86418","en"
"86419","en"
"86420","en"
"86421","en"
"86422","en"
"86424","en"
"86446","fa"
"86447","de"
"86448","en"
"86449","en"
"86450","en"
"86451","en"
"86452","en"
"86453","en"
"86454","en"
"86455","en"
"86456","en"
"86457","en"
"86458","en"
"86459","en"
"86460","en"
"86465","en"
"86466","en"
"86471","en"
"86472","en"
"86473","en"
"86474","en"
"86475","en"
"86476","en"
"86477","en"
"86478","en"
"86479","en"
"86502","de"
"86503","en"
"86504","fr"
"86505","de"
"86506","en"
"86508","en"
"86510","en"
"86520","it"
"86521","en"
"86522","en"
"86523","it"
"86524","en"
"86525","en"
"86526","en"
"86527","en"
"86527","fr"
"86527","it"
"86528","de"
"86528","ru"
"86529","en"
"86530","en"
"86531","en"
"86531","sv"
"86556","en"
"86557","en"
"86558","en"
"86559","de"
"86559","en"
"86559","fr"
"86560","de"
"86560","en"
"86560","fr"
"86561","de"
"86561","en"
"86562","en"
"86563","en"
"86564","en"
"86565","en"
"86566","en"
"86567","en"
"86568","en"
"86569","en"
"86571","en"
"86572","en"
"86573","en"
"86574","en"
"86575","en"
"86576","en"
"86577","en"
"86578","en"
"86579","en"
"86580","en"
"86581","en"
"86582","en"
"86583","en"
"86583","fr"
"86583","it"
"86584","en"
"86585","en"
"86586","zh"
"86587","en"
"86587","yi"
"86588","en"
"86589","en"
"86590","en"
"86591","en"
"86592","en"
"86593","en"
"86594","en"
"86595","en"
"86596","en"
"86597","fr"
"86598","it"
"86599","en"
"86600","en"
"86601","en"
"86602","en"
"86604","fr"
"86604","es"
"86606","en"
"86608","en"
"86614","en"
"86622","ar"
"86622","he"
"86626","en"
"86627","en"
"86627","fr"
"86628","en"
"86629","en"
"86630","en"
"86630","es"
"86631","gn"
"86631","es"
"86632","en"
"86633","en"
"86634","en"
"86634","es"
"86635","en"
"86636","en"
"86711","en"
"86718","en"
"86719","en"
"86719","ja"
"86720","en"
"86720","ga"
"86721","en"
"86722","en"
"86723","en"
"86724","en"
"86725","en"
"86726","en"
"86726","fr"
"86727","de"
"86728","de"
"86729","de"
"86730","da"
"86731","de"
"86732","de"
"86733","en"
"86734","de"
"86735","it"
"86736","it"
"86738","sv"
"86739","de"
"86740","en"
"86741","sv"
"86742","sv"
"86743","sv"
"86744","sv"
"86745","sv"
"86747","en"
"86748","de"
"86749","en"
"86750","en"
"86751","en"
"86751","hi"
"86752","en"
"86753","en"
"86754","th"
"86755","es"
"86756","tl"
"86762","en"
"86763","en"
"86764","fr"
"86765","en"
"86766","en"
"86767","en"
"86767","it"
"86768","en"
"86769","en"
"86770","en"
"86771","en"
"86772","en"
"86773","en"
"86774","en"
"86775","en"
"86775","fr"
"86775","es"
"86776","de"
"86777","fa"
"86778","de"
"86779","fr"
"86779","it"
"86780","en"
"86781","en"
"86782","en"
"86784","en"
"86784","es"
"86785","en"
"86785","es"
"86786","en"
"86787","en"
"86788","en"
"86789","en"
"86790","en"
"86791","en"
"86792","en"
"86793","en"
"86794","en"
"86795","en"
"86796","en"
"86817","de"
"86818","de"
"86819","en"
"86819","sv"
"86821","fr"
"86821","sv"
"86822","xx"
"86899","en"
"86900","de"
"86901","de"
"86902","en"
"86909","en"
"86920","en"
"86921","en"
"86922","en"
"86923","en"
"86924","en"
"86925","en"
"86926","en"
"86927","en"
"86928","en"
"86929","en"
"86933","en"
"86946","de"
"86947","ar"
"86948","fr"
"86949","es"
"86950","cs"
"87015","zh"
"87016","en"
"87016","nl"
"87017","en"
"87018","en"
"87019","de"
"87020","en"
"87021","it"
"87022","en"
"87023","ja"
"87024","en"
"87025","en"
"87026","fa"
"87027","de"
"87027","en"
"87027","es"
"87028","en"
"87029","en"
"87030","en"
"87031","de"
"87032","de"
"87033","de"
"87034","de"
"87035","de"
"87036","en"
"87037","de"
"87038","de"
"87039","xx"
"87040","en"
"87041","de"
"87042","en"
"87042","fr"
"87043","de"
"87044","en"
"87045","de"
"87046","en"
"87046","es"
"87047","en"
"87048","en"
"87049","en"
"87050","en"
"87051","en"
"87052","en"
"87053","en"
"87054","en"
"87055","en"
"87055","ru"
"87056","en"
"87057","en"
"87058","en"
"87059","en"
"87060","en"
"87061","en"
"87062","en"
"87063","en"
"87064","th"
"87065","en"
"87066","fr"
"87100","de"
"87102","de"
"87103","de"
"87104","pt"
"87105","en"
"87106","en"
"87107","en"
"87108","en"
"87109","en"
"87110","en"
"87111","en"
"87118","de"
"87119","de"
"87120","fr"
"87121","de"
"87122","de"
"87146","en"
"87147","de"
"87148","en"
"87149","en"
"87150","en"
"87151","de"
"87153","de"
"87154","de"
"87155","de"
"87156","de"
"87157","en"
"87158","en"
"87159","en"
"87160","de"
"87161","en"
"87162","de"
"87163","de"
"87164","en"
"87165","de"
"87166","de"
"87167","de"
"87168","de"
"87169","de"
"87170","de"
"87171","fr"
"87172","de"
"87174","de"
"87175","de"
"87176","fr"
"87178","si"
"87191","en"
"87191","es"
"87192","de"
"87193","de"
"87214","en"
"87215","fr"
"87216","en"
"87217","en"
"87218","it"
"87219","it"
"87220","en"
"87221","en"
"87222","en"
"87223","en"
"87224","fr"
"87225","en"
"87225","zh"
"87226","en"
"87227","en"
"87228","en"
"87244","en"
"87254","bm"
"87254","en"
"87254","fr"
"87280","de"
"87281","en"
"87282","en"
"87283","en"
"87285","en"
"87286","en"
"87287","en"
"87288","en"
"87288","fr"
"87288","it"
"87289","fa"
"87290","en"
"87291","en"
"87292","en"
"87294","en"
"87295","en"
"87296","en"
"87297","it"
"87298","fr"
"87299","en"
"87300","de"
"87301","de"
"87302","it"
"87304","en"
"87305","en"
"87305","es"
"87306","en"
"87307","en"
"87308","en"
"87309","en"
"87310","en"
"87311","en"
"87312","en"
"87313","de"
"87314","en"
"87315","it"
"87316","en"
"87317","en"
"87318","en"
"87319","en"
"87320","fr"
"87321","en"
"87321","th"
"87322","en"
"87323","sv"
"87324","fr"
"87325","de"
"87326","de"
"87327","fr"
"87328","de"
"87329","it"
"87334","en"
"87335","de"
"87336","en"
"87337","nl"
"87338","de"
"87339","de"
"87340","de"
"87341","de"
"87440","en"
"87441","en"
"87443","fr"
"87443","es"
"87443","wo"
"87444","en"
"87445","de"
"87446","en"
"87447","de"
"87448","de"
"87452","en"
"87460","en"
"87461","de"
"87462","es"
"87463","de"
"87464","en"
"87465","en"
"87470","fr"
"87471","de"
"87472","en"
"87473","en"
"87474","en"
"87475","en"
"87475","zh"
"87476","de"
"87476","en"
"87476","fr"
"87477","de"
"87477","en"
"87478","en"
"87479","en"
"87501","en"
"87502","de"
"87503","de"
"87504","de"
"87504","en"
"87504","fr"
"87504","it"
"87505","en"
"87506","en"
"87507","de"
"87508","ar"
"87508","he"
"87509","en"
"87510","en"
"87511","en"
"87512","en"
"87513","en"
"87513","es"
"87519","en"
"87519","ko"
"87520","en"
"87521","en"
"87522","en"
"87523","en"
"87524","en"
"87525","en"
"87526","en"
"87527","en"
"87528","en"
"87529","en"
"87530","en"
"87530","es"
"87531","en"
"87532","en"
"87533","en"
"87534","en"
"87535","en"
"87559","es"
"87560","de"
"87561","en"
"87563","en"
"87564","en"
"87565","en"
"87566","en"
"87567","de"
"87567","en"
"87567","it"
"87569","en"
"87608","de"
"87614","en"
"87618","en"
"87619","en"
"87620","en"
"87621","en"
"87622","en"
"87623","en"
"87624","en"
"87626","en"
"87627","en"
"87628","en"
"87629","en"
"87630","de"
"87631","en"
"87632","en"
"87633","de"
"87633","fr"
"87634","en"
"87634","es"
"87635","en"
"87635","fi"
"87636","en"
"87637","de"
"87638","da"
"87639","en"
"87641","en"
"87642","de"
"87643","de"
"87644","de"
"87645","de"
"87646","de"
"87647","fa"
"87648","en"
"87649","en"
"87650","en"
"87651","en"
"87652","en"
"87666","en"
"87675","it"
"87676","de"
"87677","el"
"87678","de"
"87679","de"
"87680","de"
"87681","sv"
"87682","en"
"87683","en"
"87684","en"
"87685","en"
"87685","ja"
"87686","en"
"87686","fr"
"87687","en"
"87688","en"
"87689","en"
"87690","en"
"87691","en"
"87692","en"
"87693","en"
"87694","de"
"87695","de"
"87696","de"
"87699","en"
"87700","en"
"87701","en"
"87701","no"
"87702","de"
"87703","ar"
"87703","he"
"87704","en"
"87705","en"
"87706","xx"
"87722","en"
"87723","en"
"87724","en"
"87725","en"
"87726","de"
"87727","fr"
"87728","el"
"87730","de"
"87755","en"
"87756","en"
"87757","de"
"87758","de"
"87759","en"
"87760","en"
"87761","en"
"87762","pt"
"87763","ja"
"87764","en"
"87765","en"
"87766","en"
"87767","en"
"87768","fr"
"87768","it"
"87769","de"
"87770","en"
"87771","de"
"87772","en"
"87773","it"
"87774","en"
"87775","en"
"87776","en"
"87777","en"
"87778","en"
"87779","en"
"87780","en"
"87781","de"
"87782","en"
"87783","en"
"87784","en"
"87784","fr"
"87785","es"
"87786","en"
"87787","en"
"87788","en"
"87789","hu"
"87790","en"
"87791","en"
"87791","gd"
"87791","ga"
"87792","da"
"87792","en"
"87793","en"
"87794","en"
"87795","xx"
"87795","uk"
"87796","en"
"87797","en"
"87798","en"
"87799","ja"
"87800","en"
"87801","it"
"87802","it"
"87804","en"
"87805","en"
"87806","en"
"87806","it"
"87807","en"
"87808","en"
"87809","en"
"87810","en"
"87811","en"
"87812","en"
"87813","en"
"87814","en"
"87815","en"
"87816","en"
"87817","en"
"87818","en"
"87819","de"
"87819","en"
"87820","de"
"87821","zh"
"87822","en"
"87823","en"
"87824","en"
"87825","en"
"87828","en"
"87829","it"
"87855","de"
"87858","en"
"87867","en"
"87901","fr"
"87938","de"
"87939","en"
"87940","en"
"87941","de"
"87942","de"
"87943","en"
"87944","de"
"87945","de"
"87947","de"
"87948","en"
"87949","en"
"87950","de"
"87950","en"
"87951","tl"
"87952","en"
"87953","en"
"87954","de"
"87955","en"
"87956","en"
"87957","en"
"87957","it"
"87958","en"
"87958","es"
"87959","en"
"87960","en"
"87961","en"
"87962","en"
"87963","en"
"87964","en"
"87965","ko"
"87966","en"
"87967","en"
"87968","ar"
"87968","en"
"87968","he"
"87969","da"
"87970","de"
"87971","en"
"87972","en"
"87973","en"
"87974","de"
"87975","de"
"87976","en"
"87977","en"
"87978","en"
"87979","en"
"87980","en"
"87981","fr"
"87982","en"
"87984","en"
"87985","en"
"87986","en"
"87987","de"
"87988","en"
"87989","fr"
"87990","fr"
"87991","de"
"87991","fr"
"87992","it"
"87993","fr"
"87994","fr"
"87995","fr"
"87996","en"
"87997","it"
"87998","it"
"87999","it"
"88000","es"
"88001","de"
"88002","de"
"88003","en"
"88066","de"
"88067","de"
"88068","de"
"88069","de"
"88070","de"
"88071","de"
"88072","en"
"88073","en"
"88073","fr"
"88074","en"
"88075","en"
"88076","en"
"88077","en"
"88078","en"
"88079","en"
"88080","fr"
"88080","it"
"88081","es"
"88082","fr"
"88082","es"
"88088","de"
"88089","fr"
"88090","de"
"88091","en"
"88092","af"
"88092","en"
"88092","xh"
"88093","de"
"88094","fr"
"88095","en"
"88096","en"
"88097","en"
"88097","fr"
"88098","fr"
"88124","zh"
"88125","en"
"88126","de"
"88127","de"
"88128","de"
"88129","de"
"88130","de"
"88131","de"
"88132","de"
"88133","en"
"88134","en"
"88181","fr"
"88182","en"
"88183","en"
"88184","en"
"88185","en"
"88186","en"
"88187","en"
"88188","en"
"88188","it"
"88189","en"
"88190","en"
"88191","en"
"88191","es"
"88192","en"
"88192","fr"
"88192","zh"
"88212","en"
"88244","en"
"88245","de"
"88246","de"
"88247","de"
"88248","en"
"88249","de"
"88250","fr"
"88251","de"
"88252","en"
"88267","en"
"88268","ru"
"88269","vi"
"88270","zh"
"88271","en"
"88272","en"
"88273","de"
"88274","de"
"88275","de"
"88276","de"
"88277","en"
"88279","pt"
"88291","en"
"88293","en"
"88300","en"
"88301","en"
"88302","en"
"88303","de"
"88304","de"
"88305","de"
"88306","de"
"88307","en"
"88308","de"
"88309","en"
"88310","de"
"88312","pl"
"88351","en"
"88352","en"
"88353","en"
"88354","en"
"88355","de"
"88356","en"
"88357","fr"
"88358","en"
"88359","en"
"88360","en"
"88361","en"
"88361","es"
"88362","is"
"88363","en"
"88364","en"
"88365","de"
"88366","de"
"88369","en"
"88370","en"
"88371","en"
"88372","en"
"88374","de"
"88375","de"
"88376","de"
"88376","fr"
"88377","hi"
"88378","en"
"88379","en"
"88380","de"
"88381","de"
"88382","ar"
"88382","fr"
"88383","en"
"88385","es"
"88386","es"
"88387","en"
"88388","en"
"88389","en"
"88390","de"
"88391","en"
"88392","en"
"88393","en"
"88394","en"
"88395","en"
"88396","en"
"88397","en"
"88398","en"
"88399","de"
"88399","en"
"88400","de"
"88401","de"
"88401","en"
"88401","fr"
"88402","de"
"88403","en"
"88404","en"
"88405","de"
"88406","en"
"88406","sr"
"88407","en"
"88408","en"
"88409","en"
"88410","en"
"88411","en"
"88412","en"
"88413","en"
"88414","de"
"88415","en"
"88416","en"
"88416","nl"
"88417","fr"
"88418","en"
"88419","en"
"88420","en"
"88421","en"
"88422","en"
"88423","de"
"88440","en"
"88441","en"
"88442","en"
"88443","en"
"88444","en"
"88445","en"
"88446","en"
"88447","en"
"88448","en"
"88449","en"
"88450","en"
"88451","en"
"88452","en"
"88453","en"
"88454","en"
"88454","fr"
"88455","en"
"88456","en"
"88457","en"
"88457","es"
"88458","en"
"88459","en"
"88480","en"
"88521","en"
"88537","de"
"88538","de"
"88539","de"
"88540","de"
"88541","en"
"88542","en"
"88542","ga"
"88543","de"
"88544","fr"
"88577","en"
"88578","en"
"88579","zh"
"88580","fr"
"88581","th"
"88582","en"
"88583","de"
"88584","en"
"88585","en"
"88587","de"
"88588","de"
"88589","en"
"88590","en"
"88591","en"
"88592","en"
"88593","en"
"88594","en"
"88595","en"
"88596","da"
"88597","de"
"88598","en"
"88599","en"
"88600","en"
"88601","en"
"88603","de"
"88604","de"
"88604","en"
"88605","en"
"88606","en"
"88607","en"
"88608","en"
"88609","en"
"88610","it"
"88611","it"
"88612","it"
"88613","fr"
"88614","en"
"88626","de"
"88626","en"
"88628","de"
"88629","de"
"88630","bg"
"88631","en"
"88632","en"
"88633","de"
"88633","en"
"88634","fr"
"88635","de"
"88635","en"
"88643","en"
"88644","en"
"88645","en"
"88646","en"
"88647","en"
"88648","en"
"88656","en"
"88657","en"
"88658","en"
"88659","en"
"88660","de"
"88661","de"
"88662","de"
"88663","de"
"88664","en"
"88665","en"
"88666","de"
"88667","de"
"88668","de"
"88669","de"
"88670","fr"
"88670","he"
"88671","de"
"88671","sq"
"88672","de"
"88674","de"
"88675","de"
"88676","de"
"88693","en"
"88697","en"
"88698","en"
"88699","en"
"88700","en"
"88701","en"
"88702","en"
"88703","en"
"88704","en"
"88705","en"
"88706","en"
"88707","en"
"88708","en"
"88709","en"
"88711","en"
"88712","en"
"88713","en"
"88714","en"
"88715","en"
"88716","en"
"88716","zh"
"88717","en"
"88718","ko"
"88719","en"
"88720","en"
"88721","en"
"88723","en"
"88749","de"
"88750","fr"
"88751","fr"
"88752","fr"
"88753","de"
"88755","de"
"88756","de"
"88758","de"
"88759","de"
"88760","es"
"88761","en"
"88762","de"
"88763","de"
"88764","en"
"88765","de"
"88766","en"
"88767","bg"
"88768","fr"
"88769","de"
"88770","ru"
"88771","it"
"88773","de"
"88789","en"
"88790","de"
"88791","cs"
"88792","en"
"88793","en"
"88794","fr"
"88795","it"
"88796","en"
"88797","it"
"88798","en"
"88831","en"
"88832","en"
"88833","fr"
"88834","de"
"88834","en"
"88835","de"
"88836","fr"
"88837","de"
"88838","de"
"88839","de"
"88840","en"
"88841","de"
"88842","en"
"88843","de"
"88844","de"
"88845","de"
"88846","de"
"88847","de"
"88848","de"
"88849","en"
"88850","en"
"88851","de"
"88852","de"
"88853","de"
"88854","en"
"88855","pl"
"88856","en"
"88857","en"
"88858","en"
"88859","de"
"88860","en"
"88861","de"
"88862","de"
"88863","da"
"88864","he"
"88865","en"
"88866","it"
"88867","en"
"88868","it"
"88869","en"
"88870","en"
"88871","fa"
"88872","en"
"88872","fr"
"88919","en"
"88920","ja"
"88921","en"
"88922","en"
"88923","en"
"88924","en"
"88925","en"
"88926","en"
"88927","da"
"88928","en"
"88929","en"
"88930","fr"
"88931","de"
"88932","nl"
"88933","de"
"88934","en"
"88934","es"
"88935","de"
"88936","en"
"88937","en"
"88938","de"
"88939","en"
"88940","en"
"88941","en"
"88942","de"
"88943","de"
"88944","it"
"88945","de"
"88946","de"
"88947","de"
"88948","de"
"88949","th"
"88950","de"
"88951","en"
"88952","nl"
"88953","de"
"88954","de"
"88955","ja"
"88956","de"
"88957","de"
"88958","en"
"88958","sv"
"88959","en"
"88960","en"
"88961","en"
"88962","de"
"88963","de"
"88964","zh"
"88965","en"
"88967","en"
"88968","de"
"88969","en"
"88972","en"
"88973","en"
"88974","en"
"88975","en"
"88976","en"
"88977","en"
"88978","en"
"88979","en"
"88980","en"
"88981","de"
"88982","en"
"88983","en"
"88984","en"
"88985","en"
"88986","en"
"88987","en"
"88988","en"
"88989","en"
"88990","en"
"88991","en"
"88992","en"
"88993","en"
"88994","en"
"88995","en"
"88996","en"
"88997","en"
"88998","en"
"88999","en"
"89045","de"
"89046","de"
"89047","de"
"89048","en"
"89049","de"
"89050","de"
"89051","en"
"89052","de"
"89057","de"
"89057","en"
"89058","en"
"89060","en"
"89060","fr"
"89061","en"
"89062","de"
"89063","de"
"89064","de"
"89065","tr"
"89066","de"
"89067","de"
"89068","en"
"89069","de"
"89070","en"
"89071","de"
"89072","en"
"89073","de"
"89074","de"
"89075","en"
"89076","en"
"89077","en"
"89078","en"
"89079","de"
"89080","en"
"89081","de"
"89082","en"
"89146","en"
"89175","en"
"89175","ru"
"89176","de"
"89177","de"
"89178","en"
"89179","en"
"89180","en"
"89181","en"
"89182","en"
"89183","en"
"89184","en"
"89184","es"
"89185","en"
"89186","de"
"89187","de"
"89188","de"
"89189","en"
"89190","de"
"89191","de"
"89192","en"
"89193","en"
"89194","en"
"89195","it"
"89196","en"
"89197","en"
"89198","en"
"89199","en"
"89200","de"
"89201","en"
"89201","sv"
"89202","en"
"89203","en"
"89204","en"
"89205","en"
"89206","de"
"89207","de"
"89208","de"
"89209","fr"
"89210","fr"
"89211","en"
"89212","en"
"89213","en"
"89214","fr"
"89215","fr"
"89216","de"
"89216","fr"
"89217","bn"
"89217","en"
"89218","en"
"89219","de"
"89219","fr"
"89220","fr"
"89221","fr"
"89222","en"
"89223","it"
"89224","es"
"89225","es"
"89226","en"
"89227","en"
"89228","en"
"89229","en"
"89230","en"
"89231","en"
"89232","en"
"89232","es"
"89233","de"
"89234","de"
"89235","fr"
"89236","de"
"89237","de"
"89238","en"
"89239","en"
"89240","en"
"89243","en"
"89244","de"
"89245","de"
"89246","de"
"89247","de"
"89248","de"
"89248","fr"
"89249","de"
"89249","en"
"89250","en"
"89251","en"
"89252","en"
"89253","en"
"89253","es"
"89254","en"
"89255","en"
"89259","de"
"89260","en"
"89261","en"
"89262","en"
"89263","de"
"89264","de"
"89287","de"
"89287","fr"
"89288","en"
"89289","en"
"89290","en"
"89290","es"
"89291","en"
"89292","en"
"89293","en"
"89294","en"
"89294","fr"
"89295","en"
"89295","fr"
"89296","en"
"89297","en"
"89297","es"
"89298","en"
"89299","es"
"89300","en"
"89302","de"
"89304","de"
"89305","de"
"89306","fr"
"89307","de"
"89308","de"
"89309","de"
"89310","de"
"89311","de"
"89312","en"
"89313","en"
"89314","ko"
"89315","de"
"89315","en"
"89316","en"
"89317","en"
"89318","en"
"89319","en"
"89320","en"
"89321","en"
"89322","en"
"89323","en"
"89324","en"
"89325","en"
"89326","en"
"89327","en"
"89328","ar"
"89328","fr"
"89329","tr"
"89330","de"
"89331","de"
"89332","de"
"89333","es"
"89334","de"
"89335","de"
"89336","de"
"89336","fr"
"89337","de"
"89338","en"
"89339","en"
"89340","en"
"89341","en"
"89342","de"
"89343","de"
"89344","en"
"89344","zh"
"89345","en"
"89346","en"
"89348","de"
"89349","en"
"89350","en"
"89351","en"
"89352","en"
"89353","en"
"89354","en"
"89355","es"
"89356","en"
"89357","de"
"89358","en"
"89359","de"
"89360","de"
"89361","de"
"89362","fr"
"89363","de"
"89364","en"
"89365","en"
"89366","en"
"89367","en"
"89367","hy"
"89368","fr"
"89369","fr"
"89370","fr"
"89401","de"
"89402","de"
"89403","de"
"89404","en"
"89404","es"
"89405","en"
"89406","en"
"89407","en"
"89408","en"
"89409","en"
"89409","es"
"89410","en"
"89411","xx"
"89412","en"
"89413","en"
"89414","en"
"89415","en"
"89416","fr"
"89417","en"
"89418","en"
"89419","en"
"89420","en"
"89421","de"
"89422","en"
"89423","de"
"89424","de"
"89425","fa"
"89426","de"
"89427","de"
"89428","de"
"89429","fa"
"89430","en"
"89431","en"
"89431","fr"
"89431","it"
"89432","en"
"89433","de"
"89434","de"
"89435","en"
"89437","en"
"89438","en"
"89439","en"
"89440","de"
"89441","en"
"89442","de"
"89443","de"
"89444","de"
"89445","de"
"89464","en"
"89465","en"
"89466","en"
"89467","fr"
"89468","fr"
"89469","en"
"89470","de"
"89471","de"
"89472","de"
"89473","de"
"89603","zh"
"89604","en"
"89605","de"
"89605","en"
"89606","en"
"89607","en"
"89608","de"
"89609","de"
"89610","de"
"89611","en"
"89612","en"
"89613","en"
"89614","en"
"89615","en"
"89616","en"
"89617","en"
"89618","en"
"89618","fr"
"89619","en"
"89620","fr"
"89621","zh"
"89622","de"
"89624","sv"
"89625","en"
"89626","en"
"89627","es"
"89628","en"
"89629","en"
"89630","en"
"89631","fi"
"89631","sv"
"89632","en"
"89633","en"
"89634","en"
"89635","en"
"89636","zh"
"89637","en"
"89639","en"
"89640","de"
"89641","de"
"89642","de"
"89643","de"
"89644","de"
"89645","en"
"89646","de"
"89647","de"
"89648","de"
"89649","de"
"89650","de"
"89651","de"
"89652","en"
"89653","de"
"89653","ku"
"89653","tr"
"89654","de"
"89656","de"
"89657","en"
"89658","de"
"89658","en"
"89659","de"
"89660","de"
