"movie_id","abstract"
"11177",""
"27098","My Name is Khan is a 2010 Bollywood film directed by Karan Johar, with a screenplay by Shibani Bathija, produced by Hiroo Yash Johar and Gauri Khan, and starring Shahrukh Khan and Kajol. According to Shahrukh Khan the film is \"about a relationship between two people, between an individual and the State, and between an individual and the country.\" "
"29674","The untold story about wild rabbits which lived between the Berlin Walls. For 28 years the death strip was their safest home. Full of grass, no predators, guards protecting them from human disturbance. They were closed in but happy. When their population grew up to thousands, guards started to remove them. But rabbits survived and stayed. Unfortunately one day the wall fell down..."
"23258","In an alternative future, humans can prolong their lives with artificial organs that can be purchased on credit from the mega-giant corporation known as The Union. The downside to these small, pricey miracles is that if you can't make your payments, the vital organs are taken back by highly skilled repo men with no care for human comfort or survival."
"1961","Bruce Campbell stars as himself, as the residents of a small town ask him to save them from a rampaging monster. Believing it to be a stunt, he agrees."
"28336","Die Splitter eines in einer Wüste eingeschlagenen Meteors beginnen bei Kontakt mit Wasser zur riesigen Monolithen zu wachsen. In einem Wettlauf gegen die Zeit versuchen die Bewohner eines Dorfes, das durch das Wachstum der Monolithen unmittelbar bedroht ist, nach einem Gegenmittel zu suchen. Allerdings reicht auch bereits der Kontakt mit ihnen um einen Menschen zu Stein werden zu lassen."
"29910","60s Pop / Rock Documentary featuring archival footage and period music. Defines the period from the JFK cortege through Watergate. Features Hippies and Yippies, LSD, Rock Icons, Civil Rights, Vietnam War, Women's Lib, Space Race, the Manson Family and Beautiful People.     Produced by SPQR and directed by Mark St George. Sponsored by the America's Fallen Heroes Fund."
"18942","Eli walks alone in post-apocalyptic America. He heads west along the Highway of Death on a mission he doesn't fully understand but knows he must complete. In his backpack is the last copy of a book that could become the wellspring of a revived society. Or in the wrong hands, the hammer of a despot."
"31213",""
"2367","\"The Griffin household includes two teenagers, a cynical dog who is smarter than everyone else, and a mutant baby who makes numerous attempts to eradicate his parents and siblings. Heading up this eclectic household is Peter Griffin. Peter does his best to do what's right for the family, but along the way, he makes mistakes that are the stuff of legends\". - Ronos for IMDB.com"
"32931","Two souls meet in heaven fall in love and married in heaven,after they came down again to earth they and must find each other after being reborn on Earth till age 21 if they are to remain eternal lovers."
"33105","A collection of shots on an elevated train platform.  Viewable at the Library of Congress website."
"33111","Footage of a military parade in Quebec, Canada for troops departing to fight in the South African War 1899-1902."
"33113","A single scene of American soldiers during the Spanish-American War washing up in Tampa, Florida."
"33114","A proto-advertisement for Admiral Cigarettes from the Edison Company."
"33212","An episode of \"The One Show\" where it touched on the case of stephen lawrence, and his stabbing, on this case they interviewed youth and you can see int eh clip actor \"Aaron Morris\"."
"31361","Matthew (Morris) Is A 29 Year Old Guy Who Works In A Crumby Advertising Job And Is Afraid Of Commitment Until He And His Big Shot Psychiatrist Friend Tom (Findlay) Has A Small Bet With Him, They Then Go On A Trail To Commitment. A Film About Friendship, Love And Emotion. "
"33366","Music Video For The Starover's Song - 'Worst Case Scenario'. "
"17165","Third instalment of the Twilight series, based on the novel by Stephenie Meyer. Seattle is under terror because some misterious murders have been commited. Besides that, there is a vamp who seeks revenge, and Bella is forced to choose between her true love for Edward or her friendship with Jacob, conscious that her decision can cause a war between vampires and wolves. "
"20674","Remake of the film John McTiernan (Predator, 1987). A group of elite warriors, lead by mercenary Royce, are hunted by members of a merciless alien race known as Predators. "
"15998","Suzanne is a housewife with a perfect husband and two children that lives in a nice house in south France. But she decides to work again, and she convice her husband to help her to open a physiotherapy office. During the building work, she meet Ivan, a catalan trowel, and they begin a passionate romance. Suzanne feels herself alive again, and decides to let all behind to escape with him."
"1729",""
"30962","Lessons in Chocolate"
"33740","A love triangle in Paris."
"22853","Love Wrecked (also known as Temptation Island), is a 2005 romantic comedy film directed by Randal Kleiser and starring Amanda Bynes. It was originally produced as a feature film by Media 8 Entertainment, but ended up as an ABC Family television film."
"15597","30 Rock ist eine TV-Mediensatire über ein Autorenteam des Senders NBC. Die Hauptdarstellerin, Chefautorin Liz Lemon, wird von der aus Saturday Night Live bekannten Tina Fey gespielt. Liz Lemon streitet oft mit ihrem Boss, Sendermanager Jack Donaghy (Alec Baldwin), darüber, was gute Fernsehunterhaltung ist."
"23318",""
"34088","The dead have come back to life by the thousands and left the cemetary to rejoin the homes and loved ones they left behind."
"35066","Four Lions tells the story of a group of British jihadists who push their abstract dreams of glory to the breaking point. As the wheels fly off, and their competing ideologies clash, what emerges is an emotionally engaging (and entirely plausible) farce."
"35099","Pirya is a normal girl with one desire: to find the perfect boy with whom spend the rest of her life. A tarot reader tells her that she will find him on a specific day, and she meets Amit on that day. The attraction is instant, but their romance is short because they live in separate places. Years go by and both of them have their own life, but neither is happy. Will the destiny unite them again?"
"86046","FBI agent Kate joins a special task force to fight drug smuggling from Mexico. But she soon realizes that their operations are not all legal."
"33188","Sitcom with Robin Williams as Mork, an alien who comes to Earth."
"35094","The film relates the story of Elisabeth, a Christian who lives in the Channel Islands, and Ousmane, a muslim who lives in France, in the desperate search of their missing children, disappeared after the terrorist attacks in London. Although they come from different cultures, they will share the same hope of finding their children. "
"35102","Based on a true story, \"Jerusalema\" shows the crime and the corruption in South Africa during the turbulent years before and after the fall of apartheid, through the rise and fall of Lucky Kunene, a criminal, from his begginings in the streets of Soweto to the big Johannesburg city, converted into a powerful crime entrepreneur. "
"35105","Comedy (with big doses of dark humor) about Keith Sontag, a neurotic, manipulative, stridently door-to-door coupon salesman, who clearly suffers from some type of serious social disorder. Keith has a great deal of trouble communicating, and with the most basic elements of human communication, Keith lurches his way through an uncaring city, attaining some measure of self-respect. "
"35121","Two young women arrive at a curious penthouse apartment, led by one's crush on her tutor. However, her love interest doesn't live alone. He's part of a trio of computer hackers about to embark on the ultimate job on the world's most mysterious mainframe. Whilst doing so, they unlock more than they bargain for with supernatural and ultimately fatal results. "
"35127","Catherine takes great pleasure in terrifying her elder sister by reading her the infamous tale of \"Bluebeard\". She also enjoys performing re-enactments of the fairy-tale in the role of Marie-Catherine, Bluebeard’s last wife. Although all of Bluebeard’s other wives are executed, she is the only one who escapes this fate, being the virgin princess about whose death Bluebeard prevaricates."
"18235","Dom Cobb is a skilled thief, the absolute best in the dangerous art of extraction, stealing valuable secrets from deep within the subconscious during the dream state. Cobb's rare ability has made him a coveted player in this treacherous new world of corporate espionage, but it has also made him an international fugitive. Now Cobb is being offered a chance at redemption..."
"34714","A mutant strain of giant ferocious piranha escape from the Amazon and eat their way toward Florida."
"20733","Stanislaff Graff, a rich industrialist with a wife and a lover, is kidnapped brutally from his limousine on the eve of his visit to China as part of the entourage of the French president. The kidnappers demand a fifty million euro ransom. What follows is a terrifying sparring match between kidnappers, police and the board of the the company of which Graff is the director."
"21469","Thirty years ago, Andrei Simoniovich Filipov, the renowned conductor of the Bolshoi orchestra, was fired for hiring Jewish musicians. Now a mere cleaning man at the Bolshoi, he learns by accident that the Châtelet Theater in Paris invites the Bolshoi orchestra to play there. He decides to gather together his former musicians and to perform in Paris in the place of the current Bolshoi orchestra."
"35141","Between the backdrops of the icy South Pole and a colourful harbour city unfolds the adventures of penguin brothers Jasper and Junior, who, with the help of 9 year old Emma, rescue the eggs of the rare Kakapo bird from the evil hands of mad Dr. Block."
"35144","Struggling road construction contractor, Sachin Tichkule is doomed to Dream big. There is no chance in hell that his dreams will ever come true, simply because he has no money to bribe! To make Matters worse, the new municipal commissioner turns out to be his ex girl friend who now hates him. "
"10193","Woody and Buzz had accepted that their owner Andy would grow  up someday, but what happens when that day arrives? In the third installment, Andy is preparing to depart for college, leaving his loyal toys troubled about their uncertain future."
"8885","Inspired by actual events, Waltz with Bashir chronicles one man's decent into his own half forgotten past. Filmmaker Ari-Folman, an Israeli veteran of the First Lebanon War, encounters an old friend suffering from nightmares of the conflict and begins to wonder why his own memories are full of gaps."
"35556","In this edge-of-your-seat thriller, Marcus struggles with parasomnia, a rare sleepwalking disorder.  After Marcus wakes up with blood on his hands and a knife at his side, he is startled to hear that a close friend has been found stabbed to death.  Marcus frantically tries to put the pieces together – could he have murdered his friend in his sleep to hide a dark secret between them?"
"35703","With the police about to re-open the woods again, reports about toxic waste brings a mirror reporter to investigate a army cover-up, little knowing the toxic waste is bringing back the dead. "
"4435","The Story Aśoka, an Indian emperor of the Maurya Dynasty who ruled almost all of the Indian subcontinent from 269 BC to 232 BC. The movie mostly revolves around his coming of power and his conquest to take over much of India, rather than after he converted to Buddhism."
"35844","Two teenagers exploring an abandoned insane asylum find a girl chained up in a room who cannot die."
"5402","Harry Dresden is A wizard for hire in Chicago and works with the police department to help solve \"unusual\" cases. "
"35847","12 jurors must decide the fate of a Chechen teenager charged with murdering his stepfather."
"15200","Afghanistan explored after the Taliban - from a native's perspective for the western audience."
"35838","The black monks of Töging am Inn are very mad at the town people since cocaine flooded the town."
"36032","The movie I AM is a faith-based movie from the creators of the Liquid Series.  Distributed by Fox, this film is a gritty non-linear drama meant for the faithful and non-faithful alike. This feature-length motion picture is based on the idea that our actions in this life have a ripple effect that can affect lives around us all, and eventually wreak havoc. More on the movie I Am at iamthemovie.com."
"36249","  The film is set up amongst the landscape of two potentially related murders: that of an engaged woman in Sunshine, and that of seven passengers on a train in Melbourne's inner east. From there, the film deals primarily with the experiences a young woman, who boarded the train shortly after the murders, and police Constable Graham McGahan, who is afflicted with increasingly severe tinnitus."
"37374","The portray of Michelangelo, world-renowned painter of the 16th century. The plot revolves around Michelangelo's early life in Rome and follows him at his stages in Florence - where he completes his most famous work, the Statue of David"
"37381","About the true life of Tim Strobhard. Being developed."
"37368","Remake of Metropolis. Being developed at Star Class Films  "
"37364","When a dynasty falls... raises a new generation - led by a man called Senior Torres. Gaucho epoch movie.\
"
"37483","Schrill, bunt, laut und hemmungslos exhibitionistisch waren die wilden Jahre der Disco-Ära, und ihre Hauptstadt war New York. Hier in Manhattan zu Anfang der überdrehten 80er Jahre, haben die beiden Verlagsangestellten Alice und Charlotte alle Mühe, finanziell über die Runden zu kommen."
"2941",""
"10735","What a Girl Wants is a 2003 film starring Amanda Bynes, Colin Firth, Kelly Preston and Oliver James. It was directed by Dennie Gordon.\
\
The film is a remake of the 1958 film, The Reluctant Debutante which had a screenplay by William Douglas-Home, based on his play of the same name."
"38396","A ninja-for-hire is forced into fighting an old nemesis who is bent on overthrowing the Japanese government. His nemesis is also the leader of a group of demons each with superhuman powers."
"1092","An American novelist arrives in post-war Vienna at the invitation of an old classmate, only to find that he has recently died in mysterious cirumstances. Leading man Joseph Cotten resolves to discover what really happened to his friend, unravelling the thick plot of Carol Reed's classic thriller against a striking background of monochrome Viennese streets. "
"9532","When Alex (Devon Sawa) has a premonition of Flight 180 crashing and tells everyone to get off the ill-fated aircraft he and several others are forced to disembark. Moments later the students see the plane explode from the departure lounge. You can't cheat death, and as the grim reaper picks off the survivors one by one, will anyone survive? "
"2637","Based on a true story, Richard Gere plays a man who is compelled to explore a series of strange events in order to explain the mysterious circumstances surrounding the death of his wife. "
"9479","Bored with the same old scare-and-scream routine, Pumpkin King Jack Skellington longs to spread the joy of Christmas. But his merry mission puts Santa in jeopardy and creates a nightmare for good little boys and girls everywhere! "
"27374","New York City homicide detective Vincent LaMarca (Robert De Niro) has forged a long and distinguished career in law enforcement, making a name for himself as a man intensely committed to his work. But on his latest case, the stakes are higher for Vincent – the suspect he’s investigating is his own son, Joey (James Franco)."
"11873","Fast Eddie Felson teaches a cocky but immensely talented protégé the ropes of pool hustling, which in turn inspires him to make an unlikely comeback to the table."
"26868","A woman tries to steal a necklace to reclaim her place in pre-Revolution French society."
"10314","An irresistible cast of Hollywood's young faces star in this fun, sexy comedy hit about the power of attraction and the pressures of popularity!"
"27327","Katie Holmes stars as Samantha Mackenzie - a sheltered young woman who just wants a normal school experience, away from the influence of her parents. Only trouble is, her dad (Michael Keaton) is the President of the United States!"
"2020","A life-long bachelor (Chris O'Donnell) is forced into marriage when his wealthy grandfather passes away, leaving him $100 million on one condition - that he get married within 24 hours."
"6961","Kat Ellis (Debra Messing) must return to her parents' London home for her little sister's wedding, but the best man is none other than her ex-fiancé, who, two years before, inexplicably dumped her. Trying to retain some dignity she hires a male escort to pose as her date for the wedding."
"2959","Newly engaged, Ben Murphy (John Krasinski) and Sadie Jones (Mandy Moore) can't wait to start their life together and live happily ever after. The problem is that Sadie's family church, St. Augustine's, is run by Reverend Frank (Robin Williams), who won't bless Ben and Sadie's union until they pass his patented, \"foolproof\" marriage-prep course."
"12090","Ashton Kutcher and Brittany Murphy take the cake in this outrageous hit comedy.\
Sarah is a happy-go-lucky rich girl whose meddling family is as snobbish as it is wealthy. Tom is a party guy who prefers sports bars over fancy cars, but opposites attract sidesplitting fun when these two young newlyweds embark on their perfectly-planned honeymoon with hilarious results."
"6641","Emily Jackson (\"Jacks\" for short) is the matchmaking queen for her lifelong friends: Peter, her gay roommate, and Tallulah, a maneater. But will she recognize her own true love when he knocks at her door?"
"9339","Michael Newman is a loving father and husband, but he's got an office and a career he sees more often than his own family. But after a late night trip to a Bed, Bath and Beyond store for a new remote control, Michael finds himself in the possession of a device that will change his life."
"9007","A widower falls in love with Elizabeth (Reece Witherspoon), but having been hit by a bus, she may not be as lively as she seems. He must piece together her story in order to save her. "
"10937","Screenwriter Charles Bukowski's autobiographical account follows the adventures of Skid Row writer Henry, an independent spirit who begins a turbulent romance with fellow barfly Wanda. Their rocky relationship is threatened when a female literary editor 'discovers' his talent. "
"12178","Set in glamorous 1930s London, Miss Pettigrew Lives For A Day is a Cinderella story for adults. Dowdy middle-aged governess Guinevere Pettigrew finds a new job as secretary to a glamorous nightclub singer, catapulting her into the dizzying social whirl of London's high society."
"30859","The latest movie from writer and director Robert Rodriguez. Machete seemed to be the perfect fall guy for a crooked political assassination, but now a wanted man, the deadly ex-Federale sets out to clear his name and reveal a deep conspiracy. Carving a path of blood, bullets and broken hearts, Machete's quest ultimately leads him to a final epic battle for revenge and redemption."
"1809","Based on the novel by Bret Easton Ellis. Director Roger Avary conveys the individual angst of the three lovelorn main characters in a series of vignettes, using their different perspectives to weave together a complex tale of misunderstanding, drug binges, alienated sex and violence, and above all, extreme loneliness."
"36138","Charly Matteï has turned his back on his previous life as a criminal. For three years he has been living the quiet life, devoting himself to his family. However, one morning he is shot 22 times and left for dead in the underground car park of Marseille's Old Port. Miraculously the former gangster survives to seek his revenge."
"36909","An access-all-areas mocumentary by Casey Affleck about a year in the life of his brother-in-law, Joaquin Phoenix. Following his decision to retire from acting, the disillusioned Phoenix attempts to reinvent himself and forge a new career as a rapper. The pair allowed speculation to run riot before finally admitting that the actor's breakdown was a staged hoax shortly before the UK release."
"8997","The result of a top-secret military experiment gone awry, the Hollow Man is an invisible, unstoppable killing machine and he has his sights firmly set on a Seattle detective (William MacDonald, SLITHER) and a biologist (Laura Regan, THEY, MY LITTLE EYE). Now, the pair must somehow manage to find their predator before he finds them."
"7006","The sequel to Geoffrey Sax's WHITE NOISE goes one step further than Electronic Voice Phenomena (EVP), this time exploring the world of Near Death Experience's (NDE). The story is based around a man (played by Nathan Fillion) who loses his entire family in a tragic accident. "
"11804","Architect Jonathan Rivers (Michael Keaton) has little time to mourn the passing of his wife Anna (Chandra West) when he starts receiving signals from her. From the garbled dialogue Rivers receives, he deduces that Anna is sending him to save the lives of people who are about to die. However, meddling with messages from the dead leads to a whole world of trouble."
"4257","No spoof is left unturned in director and parody-meister David Zucker's SCARY MOVIE 4, the latest instalment in the popular horror-cum-humour series. The satirical wit extends beyond the movies, containing personal jabs both self-inflicted (Charlie Sheen, Shaquille O'Neal, and Dr. Phil) and not (Mike Tyson, Michael Jackson, and George W. Bush)."
"4248","All your favorite Scary Movie characters are back in a laugh-packed sequel that scares up even more irreverent fun than the original! Marlon Wayans (SCARY MOVIE, REQUIEM FOR A DREAM), Shawn Wayans (SCARY MOVIE, DON'T BE A MENACE...), and Anna Faris (SCARY MOVIE) lead a stellar cast that takes extreme pleasure in skewering Hollywood's most frightening feature films and spoofing popular culture."
"4247","This comedy smash sees a familiar-looking group of teenagers being stalked by a more-than-vaguely recognizable masked killer. As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the satire of this parody."
"4256","A news anchorwoman investigates a killer videotape that's making its way around town, digs into a mysterious crop circle on an ex-priest's farm, and falls in love with a wannabe white rapper! Rapid-fire jokes and funny bone-chilling suspense are sure signs this outrageous comedy will have you laughing your head off."
"10297","They are three beautiful models, looking for the man and the money of their dreams. Almost broke, they pool their funds to rent a posh Manhattan penthouse in which they plan to lure their victims. But the gold digger's plans suddenly go awry when two of them fall for men who appear to be poor. "
"11610","Woody Allen's play is successfully brought to the screen by Woody himself in the starring role. He portrays Allan Felix, an insecure film buff haunted by a Humphrey Bogart alter ego who holds his lack of masculinity in contempt and urges him to act decisively--even with the wife of his best friend (Diane Keaton)."
"12708","Doris Day plays newly unemployed New York secretary Cathy Timberlake, who meets handsome and wealthy business magnate Philip Shayne (Cary Grant) when his car accidentally splatters her dress with mud. He asks Cathy to accompany him to Bermuda, where he hopes their relationship will reach new heights."
"9466","Woody Allen's comedic look at the highs and lows of celebrity status and fame through the eyes of a newly divorced couple."
"10849","A young waitress working during the Depression enlivens her rather dull existence by going to the movies. One day by strange chance she becomes intimately involved with a real-life screen star. "
"4244","Russ Duritz is a success: he has looks, he has money, and he has power. The only things he is missing are friends and a conscience. But when an eight-year-old boy mysteriously keeps popping up in his high-security home, Russ finds things getting strange: The boy turns out to be himself at age eight, Rusty."
"1893","Return to a galaxy far, far away in the first chapter of the mythical Star Wars saga. Set thirty years before the original Star Wars film (Episode IV - A New Hope), Episode I introduces a young Anakin Skywalker, a boy with special powers, unaware that the journey he is taking will transform the universe forever. "
"1894","Set ten years after The Phantom Menace, Padme Amidala (Natalie Portman) is now a senator whose life is threatened by a breakaway group from the Galactic Republic. While Anakin (Christensen) escorts Padme to the safety of her home planet, Obi-Wan goes on the trail of an elusive bounty hunter and discovers a clone army being constructed at the edge of the galaxy."
"1895","The Star Wars saga is now complete with Episode III - Revenge of the Sith. Torn between loyalty to his mentor, Obi-Wan Kenobi, and the seductive powers of the Sith, Anakin Skywalker ultimately turns his back on the Jedi."
"1892","Return of the Jedi is the third and final chapter in the original wondrous Star Wars saga. Luke (Mark Hamill) must save Han Solo (Harrison Ford) from the clutches of the monstrous Jabba the Hut and bring down the newly reconstructed -and even more powerful- Death Star."
"3005","In director Wolfgang Petersen's charming fantasy, Bastian (Barrett Oliver), a lonely schoolboy, alienated from his father and bullied by his classmates, retreats to an attic where he becomes engrossed in a book entitled The NeverEnding Story. It is the tale of a magical kingdom appropriately named Fantasia, since it is a world born of human fantasies."
"9376","The NeverEnding Story is a trilogy of films based on elements of a book by the same name, written by Michael Ende."
"12152","Based on elements of Michael Ende's book, schoolboy Bastian is once again required to save Fantasia."
"9307","A teenager successfully wishes himself into the phantasmic world of a magic book. But can he escape from Fantasia to right the wrong he's caused on Earth? Inspired by the best-selling book, this imaginative family film celebrates the joys of reading."
"1164","Babel is the crowning achievement of the unstoppable creative pairing of screenwriter Guillermo Arriaga and director Alejandro Gonzalez Innaritu. High up in the Moroccan mountains, two young boys take aim at a vehicle in the distance, but they are blissully unaware of the chain of events they will set into motion as they pull the trigger."
"1640","A stellar cast collides haphazardly in this insightfully written roundelay of racism, rage, and redemption which takes place over the course of one day in LA and involves a circus of cops, robbers, and civilians. Writer-director Paul Haggis' (writer of 'Million Dollar Baby') Los Angeles is a world of alienated people struggling to connect across vast barriers of language, class, and culture."
"20286","After an armed robbery attempt on their suburban home, a young couple do what anyone would do - they call the police. That is when they meet Los Angeles policeman Pete Davis (Ray Liotta) and immediately warm to him, but plunged into a nightmare where protector becomes predator, the couple must somehow escape from the web of security that has become their ultimate enemy."
"23026","When an ex-football player turned bounty hunter goes after a notorious criminal the odds are long - the crook has killed everyone who has come after him. But Mac Truck Turner is successful and now must dodge everyone in the territory as the dead man's girlfriend is offering herself and her business (hooking) to whoever can take Truck out."
"12541","The life of Alexander Boroni could become like that of his father: a burglar in a small neighborhood, a little bit of prison and a little bit of freedom. But the eccentric character of Alexander, his ferocious imagination, his health and his sharp mind would decide otherwise."
"8427","Fists fly and the fighting gets down and dirty when undefeated middle-weight champion (Murphy) finally meets his match, Bureau of National Security Super-Agent Alex Scott (Wilson) in this hilarious adventure. The fate of the free world is in their hands, if only they can stop fighting with each other long enough to track down the real enemy. "
"9486","Johnny English is a hilarious British spy-comedy, spoofing the classic James Bond series. Rowan Atkinson stars as the titular secret agent, who just happens to be the worst spy in the World. Johnny is the only man who can save the Crown Jewels and the British throne from scheming Frenchman Pascal Sauvage (John Malkovich)."
"9255","Charlie Sheen stars again as Topper Harley in the mother of all sequels. The US Government turn once more to Topper to rescue a group of Americans who have been abducted and imprisoned in a jungle camp by a strikingly familiar Middle Eastern dictator. Topper must not only save his compatriots but also choose between the exotic, but taken, Ramada, and the beautiful yet deadly Michelle. "
"14579","Hot Shots! and Hot Shots! Part Deux are a pair of hilarious US slapstick comedies, taking witty aim at Top Gun and Rambo amongst others. Charlie Sheen stars as the heroic Topper Harley, who is the only man who can save the day, get the girl, and cook her breakfast using only her own bodyheat. Lloyd Thomas also delivers star performances both times out as the eccentric Admiral Benson."
"9595","First there was Airplane! Then came Naked Gun. Then director Jim Abrahams brings to the screen his most outrageous comedy yet - HOT SHOTS! The Mother Of All Movies. \
Hot Shots! will take your breath away as it sends up the classic all-American fighter pilot movies. Extinguish all cigarettes and make sure you take off on a flight of fun, fantasy, and frolics; there's something funny in the air!"
"12182","Centres on two teens, who meet at Nick's band's show in New York. Their long night in the city is driven by two searches: one for a secret concert by their favourite band, and a second for Norah's irresponsible and drunk friend Caroline. The pair bounce through the streets in Nick's Yugo and his bandmate's van, bonding over their shared love of music, while their exes threaten their new romance."
"31422","A movie based on the popular American sitcom, slated for release in 2011."
"39334","Along The Ridge tells the moving story of the Benetti family, through the eyes of 11-year-old Tommi. He is a gifted sportsman but is pushed towards swimming rather than his passion of football by his demanding father, who is himself fighting to keep the family together despite his wife's lengthy absences and infidelities, and his own struggle to find consistent work as a freelance cameraman. "
"39326","A Supernatural Chiller from Mark St George"
"39328","Supernatural Chiller set in North Carolina"
"39350","A film about a teacher's revenge for the murder of her daughter"
"15507","A Korean war vet and retired auto worker doesn’t like his neighbors but finds himself defending them against a local gang that feeds on violence and fear."
"31463","A newspaper reporter is marked for assassination for his investigation into a Secret underground organisation called QSS. However, the assassin cannot pull the trigger when she sees him with his younger sister. She then teams up with him to fight the mercenaries that are after him."
"39541","Sarah Michelle Gellar stars opposite Alec Baldwin in this romantic coming-of-age story loosely based on the popular Melissa Banks book THE GIRL'S GUIDE TO HUNTING AND FISHING. Gellar plays Brett Eisenberg, a young woman working her way up New York's publishing ladder. Eager to get ahead, she attends a book signing hoping to meeting influential publishing giant Archie Knox (Alec Baldwin)."
"5646",""
"34109","Tamara Drewe is based on Posy Simmonds' acclaimed graphic novel of the same name, starring Gemma Arterton, Dominic Cooper and Roger Allam. Directed by Stephen Frears the film follows Drewe as she returns to her small country village and stirs up dark passions among the locals, ruffling feathers along the way. But has she really forgotten who she is and who she once loved?"
"28819","The Damned United tells the story of Brian Clough's ill-fated fourty-four day tenure at England's most loathed football club, Leeds United. The maverick manager made his name at Derby County, then went on to enjoy huge success at Nottingham Forest, confirming him as arguably the greatest manager of all time. However, stepping into his arch-rival Don Revie's shoes did not go according to plan."
"1485","Michael Caine plays rough Cockney gangster Jack Carter, who travels up North to Newcastle to investigate the suspicious death of his brother. Carter runs into all sorts of trouble with the local muscle in this rough and harrowing classic."
"39795","Erin has been left by her eco-warrior boyfriend and seems destined never to find love. Her interfering mother puts a personal ad in the paper for her and with nothing to lose she decides to attend the blind dates. Meanwhile we follow the life of Alan, Erin's ideal man, the only problem is that they have never met. Will fate eventually intervene and bring the pair together?"
"3580","In the 1920's the police returns a missing boy to the grieving mother Christine Collins. But when she denies that the boy is her missing child the police sends her to an asylum."
"39990","Director Shane Meadows' film about young friendship being tested in Nottingham. Eccentric loner Morrell (Paddy Considine) befriends Romeo and Gavin, two young boys, in order to get closer to Romeo's sister. When she rejects his advances, Morrell's behaviour becomes increasingly more violent and erratic, which leads to him taking out his frustrations out on the boys and their families. "
"40009","Once Upon A Time In The Midlands is a modern day Western in an urban setting. When Dek (Rhys Ifans) proposes to his girlfriend Shirley (Shirley Henderson) on live TV, among the many watching his painfully humiliating rejection is Shirley's ex-boyfriend Jimmy (Robert Carlyle). After pulling off a small robbery in Glasgow, Jimmy rides back into town forcing Dek to fight for the woman he loves."
"40011","Blue Moon Rising is a British sport documentary film chronicling the fortunes of Manchester City Football Club through the 2009-2010 football season with insight from Manchester City supporters, players and staff.  The film title is a play on words referring to Manchester City's fan anthem, Blue Moon, and the classic hit Bad Moon Rising."
"35011","Film adaptation of John Le Carre's classic spy novel, scheduled for release in 2012."
"40043","Three different directors tell the intertwining stories of different groups of people all travelling together on a train to Rome. There is an elderly professor, trying to work on the packed train, an old woman travelling to her husband's funeral with a convict on community service in tow, and a group of three Glaswegians on their way to watch Celtic play in the Olympic Stadium. "
"41369","\"Hell\" is a Mexican black comedy about the bloody drug wars blighting the country. It tells the story of a deported migrant called El Benny as he transforms Tony Montana style into a brutal, violent enforcer for a drug gang. "
"10881","Ash is an elite player in an underground virtual reality military combat simulator, returning to a mundane routine after every game, who starts to chase rumours of another inaccessible level. Stylised and strangely poetic live-action."
"5548","Can a cyborg police officer bring acclaim and profit to megacorporation Omni Consumer Products (OCP) in near-future Detroit? As gang and corporate tensions and greed threaten to overwhelm the city and local police department. A dystopian Paul Verhoeven classic. "
"42057","Award-winning director Clio Barnard's faux-documentary portrayal of the late Bradford playwright Andrea Dunbar. "
"42060","Screenwriter Richard Benson (William Holden) has been paid to write a screenplay. Overly confident in his writing abilities, he puts off writing the screenplay until just two days before it is due. He hires Gabrielle Simpson (Audrey Hepburn) as secretary to type for him. As the script unfolds, so does the romance between the two."
"39465","Following her parent’s separation, Becky’s life changes for the worse when her mother, Amanda is blindsided by a charming stranger, who is not quite what he seems. One fateful night will forever change their destiny."
"35346","Rubber is a 2010 French horror comedy film about a tire that comes to life and kills people with its psychic powers."
"42635","The film tells the tale of the doctors who pioneered the usage of silicone breast implants. The two men gain immense financial success but follow different life paths thereafter, with David Schwimmer becoming the narcissistic 'big-as-you-can-get' type popular with strippers and pornographic actresses, and former mentor Chris Cooper continuing to support the everyday woman."
"42841","A 12 minute short centering on life choices, indecision and the consequences thereof, under the guise of an action film. "
"42867","Into Eternity is a feature documentary film directed by Michael Madsen. It follows the digging and pre-implementation of the Onkalo nuclear waste repository in Olkiluoto, Finland. Director Michael Madsen is questioning Onkalo's intended eternal existence, addressing a remotely future audience. "
"94234","German version of the movie."
"1706","Stargate SG-1 is a scifi tv serie."
"7347","Tropa de Elite is a brazilian movie about the war betwen the drug dealers and BOPE(Batalhão de Operações Especiais), a policial elite squad."
"43535","They're dying to be your top friend."
"43783","Ex-cop and recovering alcoholic Hank Dolworth (Logue) partners with his best friend, former criminal Britt Pollack (Raymond-James) in an unlicensed private investigation business. The series is set in Ocean Beach, San Diego, California, although it is portrayed as a distinct town, Dolworth having been a member of the fictional \"Ocean Beach Police Department\"."
"8363","Superbad is a 2007 American comedy film directed by Greg Mottola and starring Jonah Hill and Michael Cera. The film was written by Seth Rogen and Evan Goldberg, who began working on the script when they were both thirteen years old; they completed a draft by the time they were fifteen. The film's main characters have the same given names as Rogen and Goldberg."
"15988","Crossroads is a 2002 comedy-drama film directed by Tamra Davis and written by Shonda Rhimes starring pop superstar Britney Spears in her first major movie role along with Dan Aykroyd and Kim Cattrall. The film was rated PG-13 in the United States due to sexual content and brief teen drinking."
